2023-02-10 15:22:03,215 INFO    StreamThr :119247 [internal.py:wandb_internal():87] W&B internal server running at pid: 119247, started at: 2023-02-10 15:22:03.213488
2023-02-10 15:22:04,398 DEBUG   HandlerThread:119247 [system_monitor.py:probe():181] {'os': 'Linux-5.14.0-1054-oem-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2023-02-10T12:22:04.382272', 'startedAt': '2023-02-10T12:22:03.186095', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/techtoker/projects/yandex_sdc/shifts-main/sdc/run.py', 'codePath': 'run.py', 'host': 'techtoker', 'username': 'techtoker', 'executable': '/home/techtoker/tools/anaconda3/envs/yandex_sdc/bin/python', 'cpu_count': 10, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3195.00095, 'min': 1200.0, 'max': 4120.0}, 'cpu_freq_per_core': [{'current': 3300.0, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 1200.0, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}], 'disk': {'total': 2014.2841339111328, 'used': 1658.0480346679688}, 'gpu': 'NVIDIA GeForce RTX 2080 Ti', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 62.546348571777344}}
2023-02-10 15:22:04,398 INFO    HandlerThread:119247 [system_monitor.py:probe():182] Finished collecting system info
2023-02-10 15:22:04,398 INFO    HandlerThread:119247 [system_monitor.py:probe():185] Publishing system info
2023-02-10 15:22:04,398 DEBUG   HandlerThread:119247 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-10 15:22:04,403 DEBUG   HandlerThread:119247 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-10 15:22:04,403 DEBUG   HandlerThread:119247 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-10 15:22:04,925 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230210_152203-t7lf2yc1/files/requirements.txt
2023-02-10 15:22:04,926 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230210_152203-t7lf2yc1/files/conda-environment.yaml
2023-02-10 15:22:04,927 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230210_152203-t7lf2yc1/files/wandb-summary.json
2023-02-10 15:22:05,928 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230210_152203-t7lf2yc1/files/conda-environment.yaml
2023-02-10 15:22:06,005 DEBUG   HandlerThread:119247 [system_info.py:_save_conda():86] Saving conda packages done
2023-02-10 15:22:06,033 INFO    HandlerThread:119247 [system_monitor.py:probe():187] Finished publishing system info
2023-02-10 15:22:06,056 DEBUG   SenderThread:119247 [sender.py:send():334] send: files
2023-02-10 15:22:06,057 INFO    SenderThread:119247 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-02-10 15:22:06,096 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: stop_status
2023-02-10 15:22:06,112 DEBUG   SenderThread:119247 [sender.py:send_request():361] send_request: stop_status
2023-02-10 15:22:06,431 DEBUG   SenderThread:119247 [sender.py:send():334] send: telemetry
2023-02-10 15:22:06,433 DEBUG   SenderThread:119247 [sender.py:send():334] send: config
2023-02-10 15:22:06,468 DEBUG   SenderThread:119247 [sender.py:send():334] send: telemetry
2023-02-10 15:22:06,921 INFO    Thread-20 :119247 [upload_job.py:push():143] Uploaded file /tmp/tmp1ti26gg_wandb/v9v07ut0-wandb-metadata.json
2023-02-10 15:22:06,924 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230210_152203-t7lf2yc1/files/output.log
2023-02-10 15:22:06,925 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230210_152203-t7lf2yc1/files/wandb-metadata.json
2023-02-10 15:22:08,241 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:22:08,926 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230210_152203-t7lf2yc1/files/output.log
2023-02-10 15:22:10,928 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230210_152203-t7lf2yc1/files/output.log
2023-02-10 15:22:13,580 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:22:14,933 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230210_152203-t7lf2yc1/files/output.log
2023-02-10 15:22:18,581 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:22:21,072 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:22:23,583 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:22:26,075 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:22:28,585 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:22:31,076 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:22:33,592 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:22:33,990 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230210_152203-t7lf2yc1/files/config.yaml
2023-02-10 15:22:36,079 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:22:38,991 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:22:41,080 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:22:43,993 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:22:46,082 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:22:48,994 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:22:51,084 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:22:53,996 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:22:56,086 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:22:58,998 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:01,088 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:03,999 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:04,319 DEBUG   SystemMonitor:119247 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-10 15:23:04,325 DEBUG   SenderThread:119247 [sender.py:send():334] send: stats
2023-02-10 15:23:06,090 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:09,329 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:11,092 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:14,331 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:16,093 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:19,332 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:21,096 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:24,334 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:26,097 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:29,336 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:31,099 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:34,329 DEBUG   SenderThread:119247 [sender.py:send():334] send: stats
2023-02-10 15:23:35,331 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:36,101 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:40,333 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:41,103 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:45,335 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:46,105 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:50,336 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:51,106 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:23:55,338 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:23:56,108 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:24:00,340 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:24:01,110 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:24:04,333 DEBUG   SenderThread:119247 [sender.py:send():334] send: stats
2023-02-10 15:24:06,112 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:24:06,336 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:24:11,114 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:24:11,338 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:24:16,116 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: keepalive
2023-02-10 15:24:16,339 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
2023-02-10 15:24:19,103 INFO    Thread-17 :119247 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230210_152203-t7lf2yc1/files/output.log
2023-02-10 15:24:21,770 DEBUG   HandlerThread:119247 [handler.py:handle_request():144] handle_request: status_report
