2023-02-09 17:53:19,263 INFO    StreamThr :79500 [internal.py:wandb_internal():87] W&B internal server running at pid: 79500, started at: 2023-02-09 17:53:19.260983
2023-02-09 17:53:30,284 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:53:31,036 INFO    Thread-17 :79500 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_175319-0r7p2hlf/files/output.log
2023-02-09 17:53:32,037 INFO    Thread-17 :79500 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_175319-0r7p2hlf/files/output.log
2023-02-09 17:53:35,286 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:53:37,142 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:53:40,287 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:53:42,143 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:53:45,289 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:53:47,146 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:53:50,296 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:53:51,058 INFO    Thread-17 :79500 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_175319-0r7p2hlf/files/config.yaml
2023-02-09 17:53:52,148 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:53:55,696 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:53:57,150 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:00,698 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:02,151 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:05,700 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:07,153 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:10,702 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:12,155 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:15,703 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:17,157 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:20,433 DEBUG   SystemMonitor:79500 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-09 17:54:20,440 DEBUG   SenderThread:79500 [sender.py:send():334] send: stats
2023-02-09 17:54:21,442 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:22,159 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:26,444 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:27,161 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:31,446 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:32,163 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:36,447 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:37,165 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:41,449 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:42,167 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:46,451 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:47,169 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:50,443 DEBUG   SenderThread:79500 [sender.py:send():334] send: stats
2023-02-09 17:54:52,171 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:52,446 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:54:57,173 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:54:57,447 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:55:02,175 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:55:02,449 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:55:07,177 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:55:07,451 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:55:12,179 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:55:12,452 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:55:17,181 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:55:17,454 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:55:20,447 DEBUG   SenderThread:79500 [sender.py:send():334] send: stats
2023-02-09 17:55:22,183 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:55:23,451 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:55:27,185 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:55:28,452 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:55:32,187 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:55:33,454 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:55:37,189 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 17:55:38,456 DEBUG   HandlerThread:79500 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 17:55:40,176 INFO    Thread-17 :79500 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_175319-0r7p2hlf/files/output.log
